folder_name,java_file_name,class_name,method_name,return_type,parameters,modifiers,throws,signature_text,line_number
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByPK,TurbineRole,ObjectKey<void> pk,public static,"TorqueException, NoRowsException, TooManyRowsException","public static TurbineRole retrieveByPK(ObjectKey<void> pk) throws TorqueException, NoRowsException, TooManyRowsException",1253
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByPK,TurbineRole,"ObjectKey<void> pk, Connection con",public static,"TorqueException, NoRowsException, TooManyRowsException","public static TurbineRole retrieveByPK(ObjectKey<void> pk, Connection con) throws TorqueException, NoRowsException, TooManyRowsException",1269
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByTypedPKs,List<TurbineRole>,Collection<Integer> pks,public static,TorqueException,public static List<TurbineRole> retrieveByTypedPKs(Collection<Integer> pks) throws TorqueException,1286
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByTypedPKs,List<TurbineRole>,"Collection<Integer> pks, Connection dbcon",public static,TorqueException,"public static List<TurbineRole> retrieveByTypedPKs(Collection<Integer> pks, Connection dbcon) throws TorqueException",1303
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByObjectKeys,List<TurbineRole>,Collection<ObjectKey<void>> pks,public static,TorqueException,public static List<TurbineRole> retrieveByObjectKeys(Collection<ObjectKey<void>> pks) throws TorqueException,1321
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,retrieveByObjectKeys,List<TurbineRole>,"Collection<ObjectKey<void>> pks, Connection con",public static,TorqueException,"public static List<TurbineRole> retrieveByObjectKeys(Collection<ObjectKey<void>> pks, Connection con) throws TorqueException",1338
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,setAndSaveTurbineRolePermissions,void,"TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave",public static,TorqueException,"public static void setAndSaveTurbineRolePermissions(TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave) throws TorqueException",1377
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,setAndSaveTurbineRolePermissions,void,"TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave, Connection connection",public,TorqueException,"public void setAndSaveTurbineRolePermissions(TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave, Connection connection) throws TorqueException",1416
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,setAndSaveTurbineUserGroupRoles,void,"TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave",public static,TorqueException,"public static void setAndSaveTurbineUserGroupRoles(TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave) throws TorqueException",1454
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,setAndSaveTurbineUserGroupRoles,void,"TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave, Connection connection",public,TorqueException,"public void setAndSaveTurbineUserGroupRoles(TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave, Connection connection) throws TorqueException",1493
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,getTableMap,TableMap,,public static,TorqueException,public static TableMap getTableMap() throws TorqueException,1509
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeer.java,BaseTurbineRolePeer,initDatabaseMap,void,,public static,,public static void initDatabaseMap(),1515
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,BaseTurbineRolePeerImpl,constructor,,public,,public BaseTurbineRolePeerImpl BaseTurbineRolePeerImpl(),52
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,BaseTurbineRolePeerImpl,constructor,"RecordMapper<TurbineRole> recordMapper, TableMap tableMap, String databaseName",public,,"public BaseTurbineRolePeerImpl BaseTurbineRolePeerImpl(RecordMapper<TurbineRole> recordMapper, TableMap tableMap, String databaseName)",66
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,getDbObjectInstance,TurbineRole,,public,,public TurbineRole getDbObjectInstance(),78
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,doUpdate,int,"ColumnValues columnValues, Connection con",public,TorqueException,"public int doUpdate(ColumnValues columnValues, Connection con) throws TorqueException",97
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,doDelete,int,TurbineRole obj,public,TorqueException,public int doDelete(TurbineRole obj) throws TorqueException,142
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,doDelete,int,"TurbineRole obj, Connection con",public,TorqueException,"public int doDelete(TurbineRole obj, Connection con) throws TorqueException",162
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,doDelete,int,Collection<TurbineRole> objects,public,TorqueException,public int doDelete(Collection<TurbineRole> objects) throws TorqueException,181
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,doDelete,int,"Collection<TurbineRole> objects, Connection con",public,TorqueException,"public int doDelete(Collection<TurbineRole> objects, Connection con) throws TorqueException",204
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildCriteria,Criteria,ObjectKey<void> pk,public,,public Criteria buildCriteria(ObjectKey<void> pk),220
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildCriteria,Criteria,Collection<ObjectKey<void>> pks,public,,public Criteria buildCriteria(Collection<ObjectKey<void>> pks),234
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildPkCriteria,Criteria,Collection<TurbineRole> objects,public,,public Criteria buildPkCriteria(Collection<TurbineRole> objects),249
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildCriteria,Criteria,TurbineRole obj,public,,public Criteria buildCriteria(TurbineRole obj),263
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildSelectCriteria,Criteria,TurbineRole obj,public,,public Criteria buildSelectCriteria(TurbineRole obj),280
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,buildColumnValues,ColumnValues,TurbineRole turbineRole,public,TorqueException,public ColumnValues buildColumnValues(TurbineRole turbineRole) throws TorqueException,302
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByPK,TurbineRole,Integer pk,public,"TorqueException, NoRowsException, TooManyRowsException","public TurbineRole retrieveByPK(Integer pk) throws TorqueException, NoRowsException, TooManyRowsException",332
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByPK,TurbineRole,"Integer pk, Connection con",public,"TorqueException, NoRowsException, TooManyRowsException","public TurbineRole retrieveByPK(Integer pk, Connection con) throws TorqueException, NoRowsException, TooManyRowsException",348
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByPK,TurbineRole,ObjectKey<void> pk,public,"TorqueException, NoRowsException, TooManyRowsException","public TurbineRole retrieveByPK(ObjectKey<void> pk) throws TorqueException, NoRowsException, TooManyRowsException",366
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByPK,TurbineRole,"ObjectKey<void> pk, Connection con",public,"TorqueException, NoRowsException, TooManyRowsException","public TurbineRole retrieveByPK(ObjectKey<void> pk, Connection con) throws TorqueException, NoRowsException, TooManyRowsException",387
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByTypedPKs,List<TurbineRole>,Collection<Integer> pks,public,TorqueException,public List<TurbineRole> retrieveByTypedPKs(Collection<Integer> pks) throws TorqueException,412
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByTypedPKs,List<TurbineRole>,"Collection<Integer> pks, Connection dbcon",public,TorqueException,"public List<TurbineRole> retrieveByTypedPKs(Collection<Integer> pks, Connection dbcon) throws TorqueException",435
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByObjectKeys,List<TurbineRole>,Collection<ObjectKey<void>> pks,public,TorqueException,public List<TurbineRole> retrieveByObjectKeys(Collection<ObjectKey<void>> pks) throws TorqueException,465
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,retrieveByObjectKeys,List<TurbineRole>,"Collection<ObjectKey<void>> pks, Connection dbcon",public,TorqueException,"public List<TurbineRole> retrieveByObjectKeys(Collection<ObjectKey<void>> pks, Connection dbcon) throws TorqueException",488
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,setAndSaveTurbineRolePermissions,void,"TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave",public,TorqueException,"public void setAndSaveTurbineRolePermissions(TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave) throws TorqueException",535
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,setAndSaveTurbineRolePermissions,void,"TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave, Connection connection",public,TorqueException,"public void setAndSaveTurbineRolePermissions(TurbineRole toLinkTo, Collection<TurbineRolePermission> toSave, Connection connection) throws TorqueException",578
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,setAndSaveTurbineUserGroupRoles,void,"TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave",public,TorqueException,"public void setAndSaveTurbineUserGroupRoles(TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave) throws TorqueException",730
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePeerImpl.java,BaseTurbineRolePeerImpl,setAndSaveTurbineUserGroupRoles,void,"TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave, Connection connection",public,TorqueException,"public void setAndSaveTurbineUserGroupRoles(TurbineRole toLinkTo, Collection<TurbineUserGroupRole> toSave, Connection connection) throws TorqueException",773
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getRoleId,int,,public,,public int getRoleId(),84
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setRoleId,void,int v,public,,public void setRoleId(int v),95
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getPermissionId,int,,public,,public int getPermissionId(),116
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setPermissionId,void,int v,public,,public void setPermissionId(int v),127
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,isNew,boolean,,public,,public boolean isNew(),151
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setNew,void,boolean isNew,public,,public void setNew(boolean isNew),161
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,isModified,boolean,,public,,public boolean isModified(),171
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setModified,void,boolean modified,public,,public void setModified(boolean modified),181
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,resetModified,void,,public,,public void resetModified(),189
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,isSaving,boolean,,public,,public boolean isSaving(),200
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setSaving,void,boolean saving,public,,public void setSaving(boolean saving),210
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,isLoading,boolean,,public,,public boolean isLoading(),221
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setLoading,void,boolean loading,public,,public void setLoading(boolean loading),231
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,isDeleted,boolean,,public,,public boolean isDeleted(),248
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setDeleted,void,boolean deleted,public,,public void setDeleted(boolean deleted),258
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getTurbineRole,TurbineRole,,public,TorqueException,public TurbineRole getTurbineRole() throws TorqueException,272
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getTurbineRole,TurbineRole,Connection connection,public,TorqueException,public TurbineRole getTurbineRole(Connection connection) throws TorqueException,292
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setTurbineRole,void,TurbineRole v,public,,public void setTurbineRole(TurbineRole v),308
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setTurbineRoleKey,void,ObjectKey<void> key,public,TorqueException,public void setTurbineRoleKey(ObjectKey<void> key) throws TorqueException,328
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getTurbinePermission,TurbinePermission,,public,TorqueException,public TurbinePermission getTurbinePermission() throws TorqueException,342
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getTurbinePermission,TurbinePermission,Connection connection,public,TorqueException,public TurbinePermission getTurbinePermission(Connection connection) throws TorqueException,362
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setTurbinePermission,void,TurbinePermission v,public,,public void setTurbinePermission(TurbinePermission v),378
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setTurbinePermissionKey,void,ObjectKey<void> key,public,TorqueException,public void setTurbinePermissionKey(ObjectKey<void> key) throws TorqueException,398
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getFieldNames,List<String>,,public static,,public static List<String> getFieldNames(),425
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getByName,Object,String name,public,,public Object getByName(String name),436
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setByName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByName(String name, Object value) throws TorqueException, IllegalArgumentException",458
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getByPeerName,Object,String name,public,,public Object getByPeerName(String name),490
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setByPeerName,boolean,"String name, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPeerName(String name, Object value) throws TorqueException, IllegalArgumentException",514
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getByPosition,Object,int pos,public,,public Object getByPosition(int pos),537
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setByPosition,boolean,"int position, Object value",public,"TorqueException, IllegalArgumentException","public boolean setByPosition(int position, Object value) throws TorqueException, IllegalArgumentException",559
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,save,void,,public,TorqueException,public void save() throws TorqueException,581
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,save,void,String dbName,public,TorqueException,public void save(String dbName) throws TorqueException,595
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,save,void,Connection con,public,TorqueException,public void save(Connection con) throws TorqueException,616
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setPrimaryKey,void,ObjectKey<void> key,public,TorqueException,public void setPrimaryKey(ObjectKey<void> key) throws TorqueException,659
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setPrimaryKey,void,"int roleId, int permissionId",public,,"public void setPrimaryKey(int roleId, int permissionId)",672
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,setPrimaryKey,void,String key,public,TorqueException,public void setPrimaryKey(String key) throws TorqueException,683
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getPrimaryKey,ObjectKey<void>,,public,,public ObjectKey<void> getPrimaryKey(),692
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getForeignKeyForTurbineRole,ObjectKey<void>,,public,,public ObjectKey<void> getForeignKeyForTurbineRole(),707
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getForeignKeyForTurbinePermission,ObjectKey<void>,,public,,public ObjectKey<void> getForeignKeyForTurbinePermission(),722
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copy,TurbineRolePermission,,public,TorqueException,public TurbineRolePermission copy() throws TorqueException,739
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copy,TurbineRolePermission,Connection con,public,TorqueException,public TurbineRolePermission copy(Connection con) throws TorqueException,753
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copy,TurbineRolePermission,boolean deepcopy,public,TorqueException,public TurbineRolePermission copy(boolean deepcopy) throws TorqueException,768
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copy,TurbineRolePermission,"boolean deepcopy, Connection con",public,TorqueException,"public TurbineRolePermission copy(boolean deepcopy, Connection con) throws TorqueException",786
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copyInto,TurbineRolePermission,TurbineRolePermission copyObj,public,TorqueException,public TurbineRolePermission copyInto(TurbineRolePermission copyObj) throws TorqueException,800
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copyInto,TurbineRolePermission,"TurbineRolePermission copyObj, Connection con",public,TorqueException,"public TurbineRolePermission copyInto(TurbineRolePermission copyObj, Connection con) throws TorqueException",813
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copyInto,TurbineRolePermission,"TurbineRolePermission copyObj, boolean deepcopy",protected,TorqueException,"protected TurbineRolePermission copyInto(TurbineRolePermission copyObj, boolean deepcopy) throws TorqueException",827
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,copyInto,TurbineRolePermission,"TurbineRolePermission copyObj, boolean deepcopy, Connection con",public,TorqueException,"public TurbineRolePermission copyInto(TurbineRolePermission copyObj, boolean deepcopy, Connection con) throws TorqueException",849
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getPeer,com,,public,,public com getPeer(),870
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,getTableMap,TableMap,,public,TorqueException,public TableMap getTableMap() throws TorqueException,882
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,toString,String,,public,,public String toString(),889
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,equals,boolean,Object toCompare,public,,public boolean equals(Object toCompare),909
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,hashCode,int,,public,,public int hashCode(),937
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermission.java,BaseTurbineRolePermission,valueEquals,boolean,TurbineRolePermission toCompare,public,,public boolean valueEquals(TurbineRolePermission toCompare),957
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,createTurbineRolePermissionPeerImpl,TurbineRolePermissionPeerImpl,,protected static,,protected static TurbineRolePermissionPeerImpl createTurbineRolePermissionPeerImpl(),162
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,getTurbineRolePermissionPeerImpl,TurbineRolePermissionPeerImpl,,public static,,public static TurbineRolePermissionPeerImpl getTurbineRolePermissionPeerImpl(),175
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,setTurbineRolePermissionPeerImpl,void,TurbineRolePermissionPeerImpl peerImplInstance,public static,,public static void setTurbineRolePermissionPeerImpl(TurbineRolePermissionPeerImpl peerImplInstance),195
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,addSelectColumns,void,Criteria criteria,public static,,public static void addSelectColumns(Criteria criteria),206
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,correctBooleans,void,Criteria criteria,public static,TorqueException,public static void correctBooleans(Criteria criteria) throws TorqueException,223
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,correctBooleans,void,ColumnValues columnValues,public static,TorqueException,public static void correctBooleans(ColumnValues columnValues) throws TorqueException,240
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<TurbineRolePermission>,Criteria criteria,public static,TorqueException,public static List<TurbineRolePermission> doSelect(Criteria criteria) throws TorqueException,257
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<TurbineRolePermission>,"Criteria criteria, Connection connection",public static,TorqueException,"public static List<TurbineRolePermission> doSelect(Criteria criteria, Connection connection) throws TorqueException",275
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectAsStream,Stream<TurbineRolePermission>,"Criteria criteria, Connection connection",public static,TorqueException,"public static Stream<TurbineRolePermission> doSelectAsStream(Criteria criteria, Connection connection) throws TorqueException",299
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper) throws TorqueException",318
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",339
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectAsStream,Stream<T>,"Criteria criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(Criteria criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",368
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, String dbName",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, String dbName) throws TorqueException",393
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static List<T> doSelect(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",417
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectAsStream,Stream<T>,"String query, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static Stream<T> doSelectAsStream(String query, RecordMapper<T> mapper, Connection connection) throws TorqueException",445
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelect,List<TurbineRolePermission>,TurbineRolePermission obj,public static,TorqueException,public static List<TurbineRolePermission> doSelect(TurbineRolePermission obj) throws TorqueException,466
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectSingleRecord,TurbineRolePermission,Criteria criteria,public static,TorqueException,public static TurbineRolePermission doSelectSingleRecord(Criteria criteria) throws TorqueException,482
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectSingleRecord,TurbineRolePermission,"Criteria criteria, Connection connection",public static,TorqueException,"public static TurbineRolePermission doSelectSingleRecord(Criteria criteria, Connection connection) throws TorqueException",501
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper) throws TorqueException",520
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectSingleRecord,T,"org criteria, RecordMapper<T> mapper, Connection connection",public static,TorqueException,"public static T doSelectSingleRecord(org criteria, RecordMapper<T> mapper, Connection connection) throws TorqueException",542
torque-orm/src/main/generated-base-classes/com/uob/om,BaseTurbineRolePermissionPeer.java,BaseTurbineRolePermissionPeer,doSelectSingleRecord,TurbineRolePermission,TurbineRolePermission obj,public static,TorqueException,public static TurbineRolePermission doSelectSingleRecord(TurbineRolePermission obj) throws TorqueException,563
