folder_name,java_file_name,import_statement,is_static,is_wildcard
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.intake.model.Group,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.fulcrum.intake.IntakeException,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.services.TurbineServices,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.services.intake.IntakeTool,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.modules.Action,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/actions,LoginUserIntake.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.commons.configuration2.Configuration,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.fulcrum.security.util.FulcrumSecurityException,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.TurbineConstants,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.annotation.TurbineConfiguration,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.modules.Action,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.services.security.SecurityService,false,false
webapp2/src/main/java/com/example/modules/actions,LogoutUser.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.fulcrum.localization.LocalizationService,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.fulcrum.security.model.turbine.TurbineAccessControlList,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.turbine.annotation.TurbineService,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.turbine.modules.actions.VelocitySecureAction,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.turbine.om.security.User,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,SecureAction.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,java.util.List,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,org.apache.torque.TorqueException,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,org.apache.torque.criteria.Criteria,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,org.apache.turbine.pipeline.PipelineData,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,org.apache.turbine.util.RunData,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,org.apache.velocity.context.Context,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,com.example.om.Author,false,false
webapp2/src/main/java/com/example/modules/actions,ShowRecords.java,com.example.om.AuthorPeer,false,false
webapp2/src/main/java/com/example/modules/screens,Index.java,org.apache.fulcrum.json.JsonService,false,false
